adhocMargin,applicableMargin,averagePrice,basePrice,bcEndDate,bcStartDate,buyPrice1,buyPrice2,buyPrice3,buyPrice4,buyPrice5,buyQuantity1,buyQuantity2,buyQuantity3,buyQuantity4,buyQuantity5,change,closePrice,cm_adj_high_dt,cm_adj_low_dt,cm_ffm,companyName,css_status_desc,custom_MD_index,date1,date2,dayHigh,dayLow,deliveryQuantity,deliveryToTradedQuantity,exDate,extremeLossMargin,faceValue,high52,indexVar,isExDateFlag,isinCode,lastPrice,low52,marketType,ndEndDate,ndStartDate,open,pChange,previousClose,priceBand,pricebandlower,pricebandupper,purpose,quantityTraded,recordDate,secDate,securityVar,sellPrice1,sellPrice2,sellPrice3,sellPrice4,sellPrice5,sellQuantity1,sellQuantity2,sellQuantity3,sellQuantity4,sellQuantity5,series,surv_indicator,symbol,totalBuyQuantity,totalSellQuantity,totalTradedValue,totalTradedVolume,varMargin
,12.96,356.56,356.1,23-JUL-19,17-JUL-19,355.4,355.1,355.05,355.0,354.9,1473.0,694.0,246.0,152.0,288.0,-0.70,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,2.4426694150992034,29/11/2019 09:21:10,1574999470.939171,358.3,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,355.4,284.85,N,,,358.3,-0.20,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,355.9,355.95,356.0,356.05,356.1,80.0,771.0,246.0,1177.0,721.0,EQ,,M&amp;MFIN,119274.0,113586.0,93.02,26089.0,7.96
,12.96,356.68,356.1,23-JUL-19,17-JUL-19,357.45,357.4,357.35,357.3,357.2,14.0,323.0,408.0,311.0,994.0,1.25,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,9.061354221707731,29/11/2019 09:25:00,1574999700.288096,358.3,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,357.35,284.85,N,,,358.3,0.35,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,357.85,357.9,358.0,358.05,358.1,107.0,164.0,200.0,388.0,393.0,EQ,,M&amp;MFIN,135193.0,112728.0,262.49,73593.0,7.96
,12.96,357.89,356.1,23-JUL-19,17-JUL-19,359.3,359.25,359.15,359.0,358.95,174.0,200.0,46.0,72.0,173.0,3.45,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,11.71479735066194,29/11/2019 09:29:37,1574999977.715998,360.25,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,359.55,284.85,N,,,358.3,0.97,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,359.55,359.6,359.65,359.7,359.8,190.0,112.0,76.0,413.0,196.0,EQ,,M&amp;MFIN,142862.0,112900.0,578.34,161596.0,7.96
,12.96,358.08,356.1,23-JUL-19,17-JUL-19,359.15,359.1,359.05,359.0,358.9,99.0,839.0,1787.0,1423.0,220.0,3.2,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,13.068275256386471,29/11/2019 09:32:32,1575000152.830062,360.25,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,359.3,284.85,N,,,358.3,0.9,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,359.35,359.4,359.45,359.5,359.55,533.0,1.0,50.0,20.0,246.0,EQ,,M&amp;MFIN,161574.0,124225.0,662.33,184968.0,7.96
,12.96,358.08,356.1,23-JUL-19,17-JUL-19,359.15,359.1,359.05,359.0,358.9,99.0,839.0,1787.0,1423.0,220.0,3.2,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,13.068275256386471,29/11/2019 09:33:54,1575000234.509859,360.25,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,359.3,284.85,N,,,358.3,0.9,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,359.35,359.4,359.45,359.5,359.55,533.0,1.0,50.0,20.0,246.0,EQ,,M&amp;MFIN,161574.0,124225.0,662.33,184968.0,7.96
,12.96,360.84,356.1,23-JUL-19,17-JUL-19,360.8,360.75,360.7,360.6,360.55,447.0,76.0,109.0,170.0,100.0,4.7,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,2.2930305510092666,29/11/2019 09:37:22,1575000442.511507,363.9,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,360.8,284.85,N,,,358.3,1.32,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,361.15,361.25,361.3,361.35,361.5,189.0,319.0,150.0,170.0,56.0,EQ,,M&amp;MFIN,240004.0,229244.0,2180.23,604211.0,7.96
,12.96,360.79,356.1,23-JUL-19,17-JUL-19,359.7,359.65,359.5,359.45,359.4,598.0,1.0,490.0,156.0,170.0,3.65,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-4.050307744474466,29/11/2019 09:39:25,1575000565.278368,363.9,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,359.75,284.85,N,,,358.3,1.02,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,359.75,359.95,360.0,360.15,360.2,169.0,175.0,1270.0,473.0,943.0,EQ,,M&amp;MFIN,233448.0,253157.0,2377.32,658921.0,7.96
,12.96,360.75,356.1,23-JUL-19,17-JUL-19,360.5,360.35,360.3,360.25,360.2,1338.0,5.0,170.0,388.0,903.0,4.4,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,-3.294841795681947,29/11/2019 09:42:08,1575000728.614669,363.9,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,360.5,284.85,N,,,358.3,1.24,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,360.55,360.65,360.7,360.75,360.8,160.0,2189.0,480.0,1038.0,170.0,EQ,,M&amp;MFIN,247762.0,264645.0,2506.47,694795.0,7.96
,12.96,360.9,356.1,23-JUL-19,17-JUL-19,361.9,361.85,361.8,361.75,361.7,384.0,439.0,619.0,200.0,1000.0,5.9,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,9.73691562868784,29/11/2019 09:47:45,1575001065.487342,363.9,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,362.0,284.85,N,,,358.3,1.66,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,362.3,362.35,362.4,362.45,362.5,457.0,175.0,103.0,964.0,596.0,EQ,,M&amp;MFIN,263159.0,216459.0,2895.58,802323.0,7.96
,12.96,360.94,356.1,23-JUL-19,17-JUL-19,362.0,361.55,361.5,361.45,361.4,425.0,822.0,519.0,568.0,634.0,5.9,0.0,27-DEC-18,02-AUG-19,10559.33,Mahindra & Mahindra Financial Services Limited,Listed,6.300022611391668,29/11/2019 09:48:49,1575001129.819775,363.9,355.0,700759.0,31.38,15-JUL-19,5.0,2.0,484.0,,False,INE774D01024,362.0,284.85,N,,,358.3,1.66,356.1,No Band,320.5,391.7,ANNUAL GENERAL MEETING/DIVIDEND - RS 4 PER SHARE/ SPECIAL DIVIDEND - RS 2.5 PER SHARE,2233462.0,,28-Nov-2019 00:00:00,7.96,362.05,362.1,362.15,362.2,362.25,204.0,164.0,61.0,589.0,990.0,EQ,,M&amp;MFIN,260915.0,229988.0,3016.74,835801.0,7.96
